frame,Tronco LD,Tronco LD_FILT,Tronco LD_ERROR,Tronco LD_FLAG,Cadera LD,Cadera LD_FILT,Cadera LD_ERROR,Cadera LD_FLAG,Rodilla LD,Rodilla LD_FILT,Rodilla LD_ERROR,Rodilla LD_FLAG,Tobillo LD,Tobillo LD_FILT,Tobillo LD_ERROR,Tobillo LD_FLAG,Acromion D_x,Acromion D_x_FILT,Acromion D_x_ERROR,Acromion D_x_FLAG,Acromion D_y,Acromion D_y_FILT,Acromion D_y_ERROR,Acromion D_y_FLAG,Cadera D_x,Cadera D_x_FILT,Cadera D_x_ERROR,Cadera D_x_FLAG,Cadera D_y,Cadera D_y_FILT,Cadera D_y_ERROR,Cadera D_y_FLAG,Rodilla D_x,Rodilla D_x_FILT,Rodilla D_x_ERROR,Rodilla D_x_FLAG,Rodilla D_y,Rodilla D_y_FILT,Rodilla D_y_ERROR,Rodilla D_y_FLAG,Tobillo D_x,Tobillo D_x_FILT,Tobillo D_x_ERROR,Tobillo D_x_FLAG,Tobillo D_y,Tobillo D_y_FILT,Tobillo D_y_ERROR,Tobillo D_y_FLAG,Metatarso D_x,Metatarso D_x_FILT,Metatarso D_x_ERROR,Metatarso D_x_FLAG,Metatarso D_y,Metatarso D_y_FILT,Metatarso D_y_ERROR,Metatarso D_y_FLAG
641.0,4.289153328819096,66.80140948635182,62.51225615753272,False,-11.755062759699454,-77.47119229084849,65.71612953114904,False,-61.41757206709717,-58.35912319540951,3.058448871687659,False,-21.28296800652969,-7.299786867897964,13.983181138631725,False,990.0,18.698479490571792,971.3015205094282,False,229.0,18.790932187651244,210.2090678123488,False,966.0,11.239873032829362,954.7601269671708,False,549.0,21.5718867810088,527.4281132189913,False,930.0,-25.91351376397469,955.9135137639748,False,722.0,29.333159146246192,692.6668408537538,False,725.0,-127.24072270886457,852.2407227088646,False,784.0,-76.42121963493217,860.4212196349322,False,719.0,-179.40489694892864,898.4048969489286,False,861.0,-37.31775148728081,898.3177514872808,False
642.0,3.565221927597243,71.56505117707799,67.99982924948074,False,-10.065991033234647,-76.42956561483851,66.36357458160386,False,-62.950356610851,-60.22273906281279,2.7276175480382108,False,-20.74768722082005,-5.393464447216175,15.354222773603876,False,987.0,17.532990554758303,969.4670094452416,False,233.0,22.03214869953754,210.96785130046248,False,967.0,11.970827321480463,955.0291726785196,False,554.0,24.88248091600585,529.1175190839941,False,937.0,-18.069874137145405,955.0698741371456,False,723.0,31.722283781719312,691.2777162182807,False,734.0,-119.0190173538028,853.0190173538028,False,785.0,-76.72701919263426,861.7270191926343,False,729.0,-169.85726701066233,898.8572670106623,False,861.0,-37.53301717537481,898.5330171753748,False
643.0,3.040979619103416,53.13010235415599,50.08912273505257,False,-7.8417032151031165,-74.05460409907714,66.21290088397402,False,-65.43316200611646,-63.12703730447433,2.3061247016421333,False,-18.98563668992176,-3.592684499111812,15.392952190809948,False,986.0,16.317925667471858,969.682074332528,False,237.0,24.788815383241783,212.2111846167582,False,969.0,12.168014108013145,956.8319858919868,False,557.0,27.68994112405584,529.3100588759442,False,946.0,-9.93047689485139,955.9304768948514,False,724.0,33.28885761419386,690.7111423858062,False,743.0,-110.1883137487756,853.1883137487756,False,785.0,-76.11302507767944,861.1130250776795,False,740.0,-159.0077978128352,899.0077978128352,False,861.0,-36.9149308860265,897.9149308860265,False
644.0,3.060069041159128,53.13010235415599,50.070033312996856,False,-4.477879573849683,-71.56505117707799,67.08717160322831,False,-67.94226899949507,-65.65891006330749,2.2833589361875823,False,-18.33369975972606,-2.483891003986756,15.849808755739303,False,985.0,15.01667398890593,969.983326011094,False,239.0,26.973370535919425,212.02662946408057,False,968.0,11.867989013998418,956.1320109860015,False,557.0,29.91572500274055,527.0842749972594,False,955.0,-1.5590870373164436,956.5590870373164,False,723.0,33.984918411745994,689.015081588254,False,753.0,-100.83541600536242,853.8354160053624,False,787.0,-74.56081240935792,861.5608124093579,False,752.0,-146.96936171940905,898.9693617194091,False,863.0,-35.47610688622323,898.4761068862232,False
645.0,3.430028440061835,33.690067525979785,30.26003908591795,False,-1.0353531865448893,-68.19859051364818,67.16323732710329,False,-70.78662801503656,-69.06936402225764,1.7172639927789106,False,-15.91751688727723,0.1468581392443724,16.064375026521603,False,986.0,13.593794788264836,972.4062052117353,False,240.0,28.5142975249336,211.4857024750664,False,967.0,11.136215225740102,955.86378477426,False,557.0,31.4997283592771,525.5002716407229,False,964.0,6.954133749590172,957.04586625041,False,723.0,33.78837341598876,689.2116265840112,False,763.0,-91.03297337716478,854.0329733771648,False,789.0,-72.07745366577875,861.0774536657788,False,766.0,-133.85790299412514,899.8579029941252,False,865.0,-33.261997043199194,898.2619970431992,False
646.0,3.270487923183572,33.690067525979785,30.41957960279621,False,3.084812330497608,0.0,3.084812330497608,False,-74.39369928514523,-133.53119928561418,59.13750000046895,False,-14.117191785451496,0.7247415114971147,14.84193329694861,False,983.0,12.018137063634535,970.9818629363656,False,242.0,29.35994627781922,212.6400537221808,False,965.0,10.063582964725509,954.9364170352744,False,557.0,32.40083194890914,524.5991680510908,False,974.0,15.495820377299554,958.5041796227003,False,724.0,32.70369322063318,691.2963067793668,False,773.0,-80.83466218675049,853.8346621867505,False,792.0,-68.6965066665543,860.6965066665543,False,779.0,-119.78732267788143,898.7873226778814,False,867.0,-30.35051289064623,897.3505128906462,False
647.0,3.079399408500184,33.690067525979785,30.6106681174796,False,6.529535998847149,82.40535663140857,75.87582063256141,False,-76.38477313178369,-127.09896500913784,50.71419187735415,False,-11.800871283030446,3.486221742134944,15.28709302516539,False,981.0,10.26576426298189,970.734235737018,False,241.0,29.481434620384075,211.51856537961592,False,964.0,8.761049855178815,955.2389501448212,False,557.0,32.59663893508098,524.4033610649191,False,983.0,23.934777788034346,959.0652222119656,False,723.0,30.761809495408546,692.2381905045914,False,784.0,-70.27237015787829,854.2723701578783,False,796.0,-64.47773463036306,860.4777346303631,False,795.0,-104.86564848586588,899.8656484858659,False,871.0,-26.85000002477993,897.8500000247799,False
648.0,3.260160637874828,14.036243467926484,10.776082830051656,False,10.304846468766044,80.90972307917767,70.60487661041162,False,-78.45330945407268,-127.19705202070271,48.74374256663003,False,-9.48904459897905,4.67715815972808,14.16620275870713,False,979.0,8.322439914737943,970.677560085262,False,241.0,28.87439659780864,212.12560340219136,False,961.0,7.352744538221544,953.6472554617784,False,557.0,32.08257963765719,524.9174203623428,False,991.0,32.12908923834364,958.8709107616564,False,722.0,28.019182166280075,693.9808178337199,False,794.0,-59.35572719606861,853.3557271960686,False,801.0,-59.50552326038415,860.5055232603842,False,810.0,-89.19280491701792,899.192804917018,False,874.0,-22.89554587910905,896.895545879109,False
649.0,3.4517539082220274,18.434948822922017,14.98319491469999,False,14.3645824496972,79.99202019855865,65.62743774886145,False,-80.32035918032939,-128.48134510435506,48.16098592402567,False,-7.784018561055859,7.071685785399993,14.855704346455852,False,977.0,6.185457173442171,970.8145428265578,False,240.0,27.55942706218317,212.4405729378168,False,958.0,5.968011960699067,952.0319880393008,False,555.0,30.870591239790983,524.129408760209,False,1000.0,39.93436317522836,960.0656368247716,False,719.0,24.55602377581601,694.443976224184,False,805.0,-48.074124671698975,853.074124671699,False,806.0,-53.88603524065002,859.88603524065,False,826.0,-72.86013984178693,898.8601398417869,False,878.0,-18.643693811387383,896.6436938113874,False
650.0,3.430028440061835,-18.434948822922017,21.864977262983853,False,17.67968097743885,79.46081627137177,61.78113529393292,False,-80.63417330943271,-130.54934442556694,49.91517111613423,False,-7.391683609952835,8.97996000529703,16.371643615249866,False,975.0,3.8646424279473424,971.1353575720526,False,237.0,25.581168139787696,211.4188318602123,False,956.0,4.7329776658366605,951.2670223341634,False,554.0,28.987585535635443,525.0124144643646,False,1007.0,47.21242618861353,959.7875738113864,False,714.0,20.47369859031408,693.526301409686,False,817.0,-36.40114459035022,853.4011445903502,False,811.0,-47.74321857230874,858.7432185723087,False,842.0,-55.95168988124134,897.9516898812414,False,881.0,-14.265734392041567,895.2657343920416,False
651.0,3.079399408500184,-33.690067525979785,36.76946693447997,False,20.27557860899096,77.59258147259925,57.317002863608295,False,-79.86449734186561,-131.56520808749565,51.70071074563003,False,-6.605137748667659,12.397995654446788,19.003133403114447,False,972.0,1.3824265117651238,970.6175734882348,False,236.0,23.00608565118446,212.99391434881557,False,955.0,3.762259971097745,951.2377400289024,False,552.0,26.473897694278616,525.5261023057213,False,1013.0,53.8397362516741,959.160263748326,False,709.0,15.891350447706891,693.1086495522931,False,829.0,-24.301099861235123,853.3010998612351,False,817.0,-41.213857758741966,858.2138577587419,False,859.0,-38.54699416684206,897.5469941668421,False,885.0,-9.939843552252425,894.9398435522525,False
652.0,2.898576799281686,-45.00000000000001,47.89857679928169,False,22.883534414456943,76.93068210371783,54.04714768926088,False,-79.04598773023763,-134.7783869624355,55.73239923219786,False,-4.562292406966762,14.910835742342355,19.47312814930912,False,970.0,-1.2270485698025992,971.2270485698026,False,233.0,19.919083442504583,213.0809165574954,False,954.0,3.151457282547202,950.8485427174528,False,549.0,23.381866474274663,525.6181335257253,False,1019.0,59.71482249023333,959.2851775097666,False,703.0,10.941853929620745,692.0581460703793,False,840.0,-11.737186682338749,851.7371866823388,False,823.0,-34.441921624682294,857.4419216246823,False,877.0,-20.72511078863824,897.7251107886383,False,889.0,-5.842430446992804,894.8424304469928,False
653.0,2.348353313099429,-59.03624346792648,61.38459678102591,False,25.03752573486506,77.27564431457762,52.23811857971256,False,-77.53338337459492,-140.34796646353712,62.8145830889422,False,-4.02786406416746,20.084904438409566,24.112768502577023,False,967.0,-3.919740498546549,970.9197404985464,False,229.0,16.419192292638137,212.58080770736183,False,954.0,2.9709821040940696,951.029017895906,False,546.0,19.774637009183003,526.225362990817,False,1025.0,64.76415124842052,960.2358487515796,False,698.0,5.767224738089296,692.2327752619107,False,853.0,1.319412080553627,851.6805879194463,False,830.0,-27.572514082362147,857.5725140823622,False,894.0,-2.5693670209609234,896.569367020961,False,892.0,-2.139138305810133,894.1391383058101,False
654.0,1.6314008035322154,-71.56505117707799,73.1964519806102,False,26.107913700408613,77.0053832080835,50.89746950767488,False,-74.27740721935432,-146.68224637842056,72.40483915906624,False,-4.497310742868478,23.04944782356921,27.54675856643769,False,964.0,-6.644311508554732,970.6443115085548,False,225.0,12.614639839329143,212.38536016067087,False,955.0,3.261707851247795,951.7382921487522,False,541.0,15.725208801755224,525.2747911982448,False,1029.0,68.9459637509348,960.0540362490652,False,692.0,0.5136630984064143,691.4863369015936,False,867.0,14.880242704533789,852.1197572954662,False,837.0,-20.74577013782103,857.7457701378211,False,912.0,15.827705112116682,896.1722948878834,False,896.0,1.023998354327926,894.9760016456721,False
655.0,0.9065031439479052,-77.0053832080835,77.9118863520314,False,27.328949638007987,77.56043798115344,50.23148834314546,False,-71.40787497945739,-154.7561719158667,83.34829693640931,False,-3.123672820316415,32.244300893462935,35.36797371377935,False,961.0,-9.34533609906166,970.3453360990616,False,221.0,8.617652619111379,212.38234738088863,False,956.0,4.03274845152079,951.9672515484792,False,537.0,11.31568260154877,525.6843173984512,False,1033.0,72.25181399968999,960.74818600031,False,686.0,-4.673565544140084,690.67356554414,False,880.0,28.930931153720834,851.0690688462792,False,844.0,-14.091055061126063,858.0910550611261,False,930.0,34.359824676826456,895.6401753231736,False,898.0,3.528704196206076,894.471295803794,False
656.0,0.0,-82.8749836510982,82.8749836510982,False,27.181111085477223,77.7352262721076,50.55411518663037,False,-66.65357093382104,-171.4266122585589,104.77304132473785,False,-3.3249419898903625,33.17851165939274,36.5034536492831,False,958.0,-11.966868023938478,969.9668680239384,False,216.0,4.539356768754801,211.4606432312452,False,958.0,5.261516894893914,952.738483105106,False,533.0,6.6365991885847775,526.3634008114152,False,1034.0,74.70573916768026,959.2942608323198,False,681.0,-9.655188962609415,690.6551889626094,False,894.0,43.42396034524174,850.5760396547582,False,851.0,-7.7218170491917,858.7218170491917,False,948.0,52.90336019337865,895.0966398066214,False,901.0,5.2913862757624415,895.7086137242376,False
657.0,-1.084333229288509,-87.13759477388825,86.05326154459975,False,27.339271342006047,77.9052429229879,50.56597158098185,False,-62.24669096784585,-156.2571041227338,94.01041315488796,False,-2.277286827393312,25.861591279715327,28.13887810710864,False,954.0,-14.456090489628169,968.4560904896282,False,212.0,0.4851286433802408,211.51487135661972,False,960.0,6.8960230112781336,953.103976988722,False,529.0,1.786218640217779,527.2137813597823,False,1036.0,76.36119952909422,959.6388004709058,False,676.0,-14.302696642143088,690.3026966421431,False,909.0,58.2735743706986,850.7264256293014,False,858.0,-1.7314113915035731,859.7314113915036,False,967.0,71.31514441682542,895.6848555831746,False,902.0,6.268333864615244,895.7316661353848,False
658.0,-1.9936683250414733,0.0,1.9936683250414733,False,26.254507987572087,77.7352262721076,51.48071828453551,False,-56.64133194051885,-113.049071595455,56.40773965493615,False,-2.441717838465749,0.1646425914074569,2.606360429873206,False,952.0,-16.766763890702507,968.7667638907024,False,208.0,-3.449298264178718,211.4492982641787,False,963.0,8.859189526345245,954.1408104736548,False,524.0,-3.13043348217717,527.1304334821772,False,1036.0,77.2961119627742,958.703888037226,False,672.0,-18.50259882154463,690.5025988215447,False,924.0,73.3533566065502,850.6466433934498,False,863.0,3.809842600024452,859.1901573999755,False,986.0,89.43205774555555,896.5679422544445,False,903.0,6.458776805085145,896.5412231949149,False
659.0,-2.726310993906345,-88.02506598911803,85.2987549952117,False,25.62841887821756,78.02386755579664,52.39544867757908,False,-51.38977436130909,-81.83982901595522,30.45005465464613,False,-1.1551991338597958,-11.163676813351742,10.008477679491946,False,950.0,-18.862199628585344,968.8621996285854,False,205.0,-7.18073434018438,212.1807343401844,False,965.0,11.054805092420134,953.94519490758,False,520.0,-8.002922838396607,528.0029228383966,False,1036.0,77.6064533539694,958.3935466460306,False,668.0,-22.15998097122517,690.1599809712252,False,939.0,88.49682587256866,850.5031741274313,False,869.0,8.856189437748414,860.1438105622516,False,1004.0,107.07257755108438,896.9274224489156,False,902.0,5.905499884819507,896.0945001151805,False
660.0,-3.462720049365488,-86.53177074108285,83.06905069171736,False,24.243520587245275,78.5180086452519,54.27448805800663,False,-45.37371315511169,-67.10164663090322,21.72793347579153,False,-2.5902030044381945,-11.181754210196686,8.591551205758492,False,948.0,-20.7175253786036,968.7175253786036,False,201.0,-10.640297226430494,211.6402972264305,False,967.0,13.374607649705103,953.6253923502948,False,515.0,-12.717305444124973,527.7173054441249,False,1035.0,77.39901444759138,957.6009855524086,False,666.0,-25.20119605392338,691.2011960539234,False,955.0,103.50115903412735,851.4988409658727,False,873.0,13.386463905986949,859.613536094013,False,1021.0,124.0403167789349,896.9596832210651,False,902.0,4.692858464541598,897.3071415354584,False
661.0,-4.033411072770175,-83.8298249049704,79.79641383220022,False,23.017561796881367,80.69005982501396,57.672498028132594,False,-39.66766729548442,-55.642160028855656,15.974492733371235,False,-2.037246006608129,-9.380903168921392,7.343657162313264,False,947.0,-22.321063364171053,969.3210633641712,False,199.0,-13.773993706890444,212.77399370689045,False,969.0,15.705911899463876,953.294088100536,False,511.0,-17.15865443383024,528.1586544338303,False,1034.0,76.78393234021345,957.2160676597864,False,664.0,-27.575584408559912,691.57558440856,False,970.0,118.1338991864224,851.8661008135776,False,878.0,17.402637067753734,860.5973629322463,False,1038.0,140.1293980092538,897.8706019907462,False,901.0,2.9422116803854883,898.0577883196145,False
662.0,-4.778888039358588,-82.8749836510982,78.09609561173961,False,21.356772673404787,82.14668669802178,60.78991402461699,False,-33.96865782000387,-48.537285782112576,14.568627962108708,False,-1.0385339881579083,-8.3069406182954,7.268406630137491,False,946.0,-23.67471384735008,969.67471384735,False,196.0,-16.5421803742389,212.5421803742389,False,972.0,17.939167263090336,954.0608327369096,False,507.0,-21.21422658738048,528.2142265873805,False,1033.0,75.86761787877899,957.132382121221,False,663.0,-29.256164741804245,692.2561647418042,False,984.0,132.14226663180315,851.8577333681968,False,882.0,20.9270124760516,861.0729875239484,False,1054.0,155.13134469027165,898.8686553097284,False,899.0,0.804972041083651,898.1950279589164,False
663.0,-5.161098033360229,-82.05652818940959,76.89543015604936,False,20.04095181220425,83.77417093557423,63.73321912336999,False,-28.70987006424301,-42.96639108454696,14.256521020303952,False,-1.058660299362856,-7.040562744747504,5.981902445384648,False,946.0,-24.79331503439365,970.7933150343936,False,193.0,-18.91806041241022,211.91806041241023,False,974.0,19.974858967009247,954.0251410329907,False,503.0,-24.77719667080435,527.7771966708043,False,1032.0,74.74662559364911,957.2533744063508,False,662.0,-30.239295260138626,692.2392952601386,False,998.0,145.2644756130421,852.7355243869579,False,885.0,23.998306167763943,861.001693832236,False,1068.0,168.84303397545037,899.1569660245497,False,897.0,-1.5463500471582137,898.5463500471582,False
664.0,-5.784738394736539,-81.34745820888527,75.56271981414874,False,18.85315876441909,86.69813432556501,67.84497556114592,False,-24.23286036354452,-36.99193320041479,12.75907283687027,False,-0.3308915383742317,-5.920620714046805,5.5897291756725735,False,945.0,-25.703031197627627,970.7030311976276,False,193.0,-20.88545498025901,213.885454980259,False,976.0,21.72924138835014,954.27075861165,False,499.0,-27.750801808189262,526.7508018081893,False,1032.0,73.50289670504468,958.4971032949552,False,663.0,-30.543357337339675,693.5433573373397,False,1011.0,157.2422912940441,853.7577087059559,False,886.0,26.666930731513105,859.333069268487,False,1081.0,181.0751572998168,899.9248427001833,False,893.0,-3.928566665256525,896.9285666652565,False
665.0,-6.155168343273977,-80.72739822279969,74.57222987952572,False,18.019769281777165,0.0,18.019769281777165,False,-20.31037932441569,-31.405163665925045,11.094784341509357,False,0.630327673655728,-3.812429302267688,4.442756975923416,False,944.0,-26.438896328953497,970.4388963289535,False,191.0,-22.43614546216112,213.4361454621611,False,977.0,23.138511525005946,953.861488474994,False,497.0,-30.05266038801225,527.0526603880122,False,1031.0,72.2006530356543,958.7993469643455,False,663.0,-30.20656180919901,693.206561809199,False,1022.0,167.83395305687029,854.1660469431297,False,888.0,28.98986559705761,859.0101344029424,False,1091.0,191.66058357912564,899.3394164208744,False,890.0,-6.159028944281126,896.1590289442811,False
666.0,-6.567636806926798,-81.08507304285214,74.51743623592535,False,17.007946955407345,87.51044707800084,70.50250012259349,False,-16.75330072313446,-27.02194563509116,10.268644911956702,False,1.4056361367099584,-2.096003689158593,3.5016398258685517,False,943.0,-27.04170498590944,970.0417049859094,False,190.0,-23.56711194159941,213.56711194159945,False,978.0,24.16117968772941,953.8388203122706,False,494.0,-31.618969812920646,525.6189698129207,False,1030.0,70.88504739948739,959.1149526005128,False,664.0,-29.284017476520305,693.2840174765203,False,1031.0,176.82655101531077,854.1734489846892,False,889.0,31.025525878331013,857.974474121669,False,1100.0,200.46201939059924,899.5379806094007,False,887.0,-8.066888702559567,895.0668887025596,False
667.0,-6.753574035530968,-81.08507304285214,74.33149900732117,False,16.209024927807985,83.6598082540901,67.4507833262821,False,-13.908199912998668,-20.819603946386565,6.911404033387896,False,1.843798726294964,-2.1315664786877733,3.9753652049827375,False,943.0,-27.554490219241163,970.5544902192412,False,190.0,-24.27799098045661,214.27799098045665,False,979.0,24.778559940224973,954.221440059775,False,494.0,-32.40825262341626,526.4082526234163,False,1029.0,69.58250187218299,959.417498127817,False,666.0,-27.844231226234623,693.8442312262346,False,1038.0,184.0469760789225,853.9530239210775,False,890.0,32.82903651308241,857.1709634869176,False,1107.0,207.3784098057648,899.6215901942352,False,885.0,-9.50362768379807,894.5036276837981,False
668.0,-6.916837202186314,-81.25383773744478,74.33700053525847,False,15.814084183889962,80.96051719664487,65.14643301275491,False,-11.728467403915062,-16.95453300060808,5.226065596693019,False,2.6242200277820587,-1.6032800646805043,4.227500092462563,False,942.0,-28.018857132425254,970.0188571324252,False,189.0,-24.569042402707147,213.56904240270717,False,979.0,24.99346891561783,954.006531084382,False,494.0,-32.40431666029268,526.4043166602927,False,1028.0,68.30250674402473,959.6974932559752,False,667.0,-25.96522895199577,692.9652289519958,False,1044.0,189.37066715718748,854.6293328428126,False,891.0,34.44827634763206,856.551723652368,False,1112.0,212.349617466726,899.6503825332741,False,883.0,-10.352111796755104,893.3521117967551,False
669.0,-7.0789216046122405,-82.33319573818582,75.25427413357357,False,15.7277078165003,79.46081627137177,63.73310845487147,False,-10.879403048105416,-14.35211639623759,3.4727133481321744,False,4.340531308963875,-2.180780113126943,6.521311422090818,False,941.0,-28.47144798018969,969.4714479801896,False,189.0,-24.43985346664131,213.4398534666413,False,979.0,24.827373155874767,954.1726268441251,False,495.0,-31.61812441776559,526.6181244177656,False,1028.0,67.04052543440694,960.959474565593,False,669.0,-23.73049662618472,692.7304966261847,False,1047.0,192.72754353075743,854.2724564692426,False,893.0,35.920981174752505,857.0790188252475,False,1115.0,215.3590470927824,899.6409529072176,False,882.0,-10.533523683518188,892.5335236835182,False
670.0,-6.894451076312652,-82.33319573818582,75.43874466187317,False,15.7277078165003,77.61924307119283,61.89153525469253,False,-10.093441160732908,-11.82851779677813,1.7350766360452212,False,3.6893251223706174,-0.8743192806056328,4.56364440297625,False,940.0,-28.94080078409661,968.9408007840966,False,190.0,-23.88892539580287,213.8889253958029,False,977.0,24.316348491725368,952.6836515082746,False,496.0,-30.08832861285137,526.0883286128513,False,1026.0,65.78156623952944,960.2184337604706,False,670.0,-21.224942430453986,691.224942430454,False,1048.0,194.1047223146588,853.8952776853412,False,893.0,37.27309210759842,855.7269078924015,False,1115.0,216.4340361781069,898.5659638218931,False,882.0,-10.011677978088407,892.0116779780884,False
671.0,-6.688178982474701,-84.50767544287257,77.81949646039787,False,16.032339353935956,77.61924307119283,61.58690371725688,False,-10.652637754810542,-11.085318940866529,0.4326811860559871,False,3.943890179012613,-2.093889302150089,6.037779481162701,False,940.0,-29.44482990541369,969.4448299054136,False,191.0,-22.914189676785995,213.914189676786,False,976.0,23.50629960115274,952.4937003988472,False,498.0,-27.880320886593,525.880320886593,False,1026.0,64.50394785817107,961.496052141829,False,672.0,-18.53107493069738,690.5310749306974,False,1047.0,193.5458627109064,853.4541372890936,False,895.0,38.51841570492797,856.481584295072,False,1114.0,215.6439968852286,898.3560031147714,False,884.0,-8.79441833637152,892.7944183363716,False
672.0,-6.483073692897206,-85.51539399045538,79.03232029755817,False,16.33604288971846,76.2930389959202,59.95699610620174,False,-11.211119543739358,-9.166704186546866,2.0444153571924915,False,5.029343234221216,-3.179830119864235,8.20917335408545,False,939.0,-29.989106982937496,968.9891069829376,False,192.0,-21.514399156519392,213.5143991565194,False,974.0,22.447927087338755,951.5520729126612,False,500.0,-25.083751041499955,525.0837510414999,False,1025.0,63.1828041837283,961.8171958162716,False,674.0,-15.725579828720935,689.7255798287209,False,1045.0,191.1472304818853,853.8527695181147,False,897.0,39.65953675249325,857.3404632475067,False,1112.0,213.0964553697364,898.9035446302636,False,885.0,-6.9320177129202,891.9320177129202,False
673.0,-6.076344821149019,-87.75425743410493,81.67791261295591,False,16.7296237536881,77.31961650818018,60.58999275449207,False,-12.607325941904437,-9.745478429531971,2.8618475123724654,False,4.3666460687210815,-3.088008506182448,7.454654574903529,False,939.0,-30.566058361222623,969.5660583612226,False,194.0,-19.69124162570646,213.69124162570645,False,972.0,21.191921063240752,950.8080789367592,False,504.0,-21.808595520603525,525.8085955206035,False,1024.0,61.792941325338525,962.2070586746614,False,677.0,-12.876459342084472,689.8764593420844,False,1040.0,187.05081724924176,852.9491827507583,False,899.0,40.68980627521139,858.3101937247886,False,1107.0,208.9312801289973,898.0687198710027,False,889.0,-4.512734274899533,893.5127342748996,False
674.0,-5.856013585428968,-88.8542371618249,82.99822357639593,False,16.821409890040833,78.95905981967626,62.13764992963542,False,-13.727351831123684,-11.813879781452954,1.9134720496707305,False,4.556592896442297,-4.791155401961973,9.34774829840427,False,939.0,-31.155125619021,970.155125619021,False,196.0,-17.451940678861657,213.4519406788617,False,971.0,19.78480685556988,951.21519314443,False,508.0,-18.179974729029308,526.1799747290293,False,1023.0,60.31076757230782,962.6892324276922,False,680.0,-10.040873740377528,690.0408737403775,False,1035.0,181.4350604521791,853.5649395478209,False,902.0,41.59612843965152,860.4038715603485,False,1102.0,203.3135094690653,898.6864905309346,False,893.0,-1.6558943372820385,894.655894337282,False
675.0,-5.818970901394631,0.0,5.818970901394631,False,17.007946955407345,80.07375449334829,63.06580753794094,False,-15.466728311683426,-12.97362102181384,2.4931072898695863,False,4.336173962919247,-5.3174893262637255,9.653663289182973,False,938.0,-31.72386446138596,969.723864461386,False,198.0,-14.812048291799297,212.8120482917993,False,970.0,18.26577693527223,951.7342230647278,False,512.0,-14.332027745534356,526.3320277455343,False,1022.0,58.7151522200453,963.2848477799548,False,682.0,-7.26379357447273,689.2637935744727,False,1028.0,174.5038744608311,853.4961255391689,False,905.0,42.36220083771512,862.6377991622849,False,1096.0,196.425271545364,899.574728454636,False,898.0,1.4969388835113109,896.5030611164887,False
676.0,-5.62053382859199,-88.80651057601797,83.18597674742598,False,16.699244233993618,81.46923439005187,64.76999015605824,False,-16.699244233993596,-14.163029335144245,2.536214898849352,False,3.3664606634298053,-7.374787876770085,10.74124854019989,False,938.0,-32.229889464051595,970.2298894640516,False,201.0,-11.79810174434649,212.7981017443465,False,969.0,16.66472402543199,952.335275974568,False,516.0,-10.401239265015862,526.4012392650159,False,1020.0,56.987216227139925,963.01278377286,False,686.0,-4.57753312824529,690.5775331282452,False,1020.0,166.47480893285544,853.5251910671445,False,907.0,42.97183040737638,864.0281695926236,False,1088.0,188.4573336025267,899.5426663974733,False,903.0,4.792012888077618,898.2079871119224,False
677.0,-5.372516374538708,-87.56335175318986,82.19083537865116,False,16.57400775690899,84.28940686250036,67.71539910559136,False,-18.675662084580267,-18.09535038095805,0.5803117036222183,False,0.46507728605458,-8.346351622824614,8.811428908879194,False,938.0,-32.62351298387143,970.6235129838716,False,203.0,-8.449817531577668,211.44981753157768,False,968.0,15.001556473329062,952.9984435266708,False,522.0,-6.519668494379844,528.5196684943799,False,1018.0,55.109199880642926,962.8908001193572,False,690.0,-2.0021903529807226,692.0021903529807,False,1010.0,157.56718963160458,852.4328103683954,False,908.0,43.41195509255119,864.5880449074488,False,1080.0,179.60081842118217,900.3991815788179,False,910.0,8.073873654869228,901.9261263451308,False
678.0,-5.372516374538708,-87.4551956201869,82.0826792456482,False,15.226427779310104,87.13759477388825,71.91116699457815,False,-18.73545436792665,-21.71916925645695,2.983714888530301,False,-2.8311651572933414,-11.125116918034209,8.293951760740867,False,938.0,-32.85088028294308,970.8508802829432,False,207.0,-4.821527008196218,211.82152700819623,False,968.0,13.286742425883482,954.7132575741164,False,526.0,-2.8085473069629705,528.808547306963,False,1014.0,53.06267405876114,960.9373259412388,False,695.0,0.4530334672585738,694.5469665327414,False,1001.0,147.99106784596808,853.008932154032,False,907.0,43.67504795824247,863.3249520417576,False,1073.0,170.0395873580328,902.9604126419672,False,915.0,11.195505741168414,903.8044942588316,False
679.0,-5.1462946881600375,0.0,5.1462946881600375,False,14.036243467926484,87.06432655357882,73.02808308565234,False,-19.05422310656104,-22.297157876787168,3.242934770226128,False,-3.6683749426021,-11.951875130024774,8.283500187422675,False,938.0,-32.8573728389644,970.8573728389644,False,210.0,-0.9826198744132336,210.98261987441325,False,967.0,11.522907743330018,955.47709225667,False,532.0,0.6273071229518213,531.3726928770482,False,1009.0,50.82644884759204,958.173551152408,False,700.0,2.7877181332102574,697.2122818667898,False,991.0,137.9377112160957,853.0622887839043,False,905.0,43.76066020767135,861.2393397923287,False,1063.0,159.94371556367764,903.0562844363224,False,916.0,14.027391869614975,901.972608130385,False
