frame,Tronco LI,Tronco LI_FILT,Tronco LI_ERROR,Tronco LI_FLAG,Cadera LI,Cadera LI_FILT,Cadera LI_ERROR,Cadera LI_FLAG,Rodilla LI,Rodilla LI_FILT,Rodilla LI_ERROR,Rodilla LI_FLAG,Tobillo LI,Tobillo LI_FILT,Tobillo LI_ERROR,Tobillo LI_FLAG,Acromion I_x,Acromion I_x_FILT,Acromion I_x_ERROR,Acromion I_x_FLAG,Acromion I_y,Acromion I_y_FILT,Acromion I_y_ERROR,Acromion I_y_FLAG,Cadera I_x,Cadera I_x_FILT,Cadera I_x_ERROR,Cadera I_x_FLAG,Cadera I_y,Cadera I_y_FILT,Cadera I_y_ERROR,Cadera I_y_FLAG,Rodilla I_x,Rodilla I_x_FILT,Rodilla I_x_ERROR,Rodilla I_x_FLAG,Rodilla I_y,Rodilla I_y_FILT,Rodilla I_y_ERROR,Rodilla I_y_FLAG,Tobillo I_x,Tobillo I_x_FILT,Tobillo I_x_ERROR,Tobillo I_x_FLAG,Tobillo I_y,Tobillo I_y_FILT,Tobillo I_y_ERROR,Tobillo I_y_FLAG,Metatarso I_x,Metatarso I_x_FILT,Metatarso I_x_ERROR,Metatarso I_x_FLAG,Metatarso I_y,Metatarso I_y_FILT,Metatarso I_y_ERROR,Metatarso I_y_FLAG
633.0,7.976768787526595,0.0,7.976768787526595,False,-21.6087114028838,-81.25383773744478,59.645126334560985,False,-40.75316921408043,-61.3968132179146,20.64364400383417,False,2.216944747049624,-2.969004320795719,5.185949067845343,False,931.0,28.26800844897387,902.731991551026,False,180.0,-14.526407895228385,194.5264078952284,False,887.0,-18.127440838384462,905.1274408383844,False,494.0,-14.632222238561022,508.632222238561,False,826.0,-70.56676251329424,896.5667625132942,False,648.0,-22.25330087715111,670.2533008771511,False,893.0,-99.10959442629076,992.1095944262908,False,841.0,16.643518691161937,824.356481308838,False,824.0,-118.04532629215493,942.0453262921548,False,862.0,3.030956450149638,858.9690435498503,False
634.0,8.56668209451686,88.83086067209257,80.2641785775757,False,-20.1576108945448,-83.01894259317021,62.861331698625406,False,-34.60164661903704,-51.32251422926621,16.72086761022917,False,2.179261996599834,-2.1273438919494225,4.306605888549257,False,932.0,29.544235985541366,902.4557640144586,False,177.0,-17.10822424823052,194.10822424823053,False,885.0,-20.096094869891523,905.0960948698915,False,489.0,-18.636375270735787,507.6363752707358,False,827.0,-69.33795919063937,896.3379591906394,False,647.0,-24.087482580677225,671.0874825806773,False,878.0,-113.1719162616373,991.1719162616372,False,845.0,19.83651498989924,825.1634850101008,False,809.0,-133.00752261227672,942.0075226122768,False,860.0,0.8747674089511339,859.1252325910489,False
635.0,8.982117384979054,86.6335393365702,77.65142195159115,False,-19.290046219188728,-86.26860300083955,66.97855678165082,False,-29.395082584226685,-42.27258062044177,12.877498036215089,False,2.778629704868408,-2.46790328028888,5.246532985157288,False,933.0,30.535660075238948,902.464339924761,False,176.0,-19.320428475586983,195.320428475587,False,884.0,-21.817394597708795,905.8173945977088,False,486.0,-22.217070607196565,508.21707060719655,False,828.0,-67.84894843901753,895.8489484390175,False,646.0,-25.39448295261697,671.394482952617,False,864.0,-126.64150175744162,990.6415017574416,False,848.0,22.51967522281917,825.4803247771808,False,794.0,-146.9961823699582,940.9961823699582,False,857.0,-1.5992510083341904,858.5992510083341,False
636.0,9.401979123950865,85.76360520094116,76.36162607699029,False,-17.90931421646441,-88.66778014613037,70.75846592966596,False,-24.09456913204673,-35.74069210589826,11.646122973851533,False,1.286162461794575,-1.129205539945758,2.415368001740333,False,933.0,31.261822467471053,901.738177532529,False,174.0,-21.15171253231797,195.151712532318,False,882.0,-23.20512132593061,905.2051213259306,False,482.0,-25.266719576373603,507.2667195763736,False,829.0,-66.22258780756376,895.2225878075637,False,646.0,-26.18188857343158,672.1818885734316,False,851.0,-139.25192883350712,990.2519288335072,False,849.0,24.74847089560189,824.2515291043981,False,781.0,-159.80855570549963,940.8085557054995,False,855.0,-4.221275289565234,859.2212752895653,False
637.0,9.826292618650346,84.8055710922652,74.97927847361485,False,-16.35238354319112,-88.56790381583535,72.21552027264423,False,-18.587182401929965,-29.727208324179717,11.140025922249752,False,1.4163433970502552,-2.115583476490542,3.5319268735407974,False,933.0,31.751064882470978,901.2489351175292,False,173.0,-22.59729412816032,195.5972941281603,False,880.0,-24.194890813867296,904.1948908138672,False,479.0,-27.69145943384246,506.69145943384245,False,831.0,-64.56870652394605,895.568706523946,False,646.0,-26.471453390111467,672.4714533901115,False,839.0,-150.74311036132065,989.7431103613206,False,851.0,26.59158324287805,824.4084167571219,False,769.0,-171.25610755054214,940.256107550542,False,852.0,-6.812915976020942,858.8129159760209,False
638.0,10.040126298636595,83.88449643371459,73.844370135078,False,-15.226427779310104,-85.48601154199874,70.25958376268864,False,-13.558090331016786,-24.341672761715277,10.783582430698493,False,0.8212154737058484,-0.7221774615448027,1.543392935250651,False,934.0,32.03788153658721,901.9621184634128,False,172.0,-23.65634632410091,195.65634632410087,False,880.0,-24.747847954095377,904.7478479540954,False,477.0,-29.41646305089239,506.4164630508924,False,834.0,-62.978996035955,896.978996035955,False,646.0,-26.29659180100882,672.2965918010088,False,828.0,-160.87391105424553,988.8739110542456,False,852.0,28.12497763395535,823.8750223660446,False,759.0,-181.1723440272674,940.1723440272674,False,849.0,-9.197790004146194,858.1977900041462,False
639.0,9.92165854168569,83.88449643371459,73.9628378920289,False,-14.036243467926456,-82.30394827798342,68.26770481005697,False,-9.573424995885972,-18.868999455061413,9.29557445917544,False,-0.377201692065654,-0.0,0.377201692065654,False,932.0,32.15992835638703,899.840071643613,False,172.0,-24.3296602265225,196.3296602265225,False,879.0,-24.85231434316309,903.8523143431632,False,475.0,-30.3906128394452,505.3906128394452,False,836.0,-61.523469266126206,897.5234692661262,False,647.0,-25.69958382108735,672.6995838210873,False,820.0,-169.43400492412283,989.4340049241227,False,852.0,29.425801524604307,822.5741984753957,False,750.0,-189.41984165762705,939.4198416576272,False,847.0,-11.212137988312882,858.2121379883129,False
640.0,10.072477837438978,83.88449643371459,73.8120185962756,False,-13.64595127922074,-80.53767779197437,66.89172651275364,False,-6.417761369242868,-15.500467622781372,9.082706253538504,False,0.3112552295314685,0.6216998941144993,0.3104446645830308,False,934.0,32.15494830874527,901.8450516912548,False,171.0,-24.617787200025813,195.61778720002584,False,880.0,-24.523304404038,904.523304404038,False,475.0,-30.59013498224568,505.5901349822457,False,838.0,-60.24862398904821,898.2486239890482,False,648.0,-24.728687425648094,672.7286874256481,False,812.0,-176.25417029279868,988.2541702927988,False,853.0,30.566605129900186,822.4333948700998,False,744.0,-195.8960200875212,939.8960200875212,False,844.0,-12.714742325518827,856.7147423255188,False
641.0,9.92165854168569,83.77417093557423,73.85251239388855,False,-13.570434385161477,-78.99645914825051,65.42602476308903,False,-4.698301392243991,-12.87174000217803,8.173438609934038,False,1.1358468085237945,0.5197159946415155,0.616130813882279,False,934.0,32.05787095166204,901.942129048338,False,172.0,-24.51985736816593,196.51985736816596,False,881.0,-23.80000257116656,904.8000025711666,False,475.0,-30.02084599419623,505.0208459941962,False,839.0,-59.17729649327586,898.1772964932759,False,649.0,-23.43533689684571,672.4353368968457,False,807.0,-181.2143274701417,988.2143274701416,False,854.0,31.610351515087515,822.3896484849125,False,739.0,-200.5372852440855,939.5372852440856,False,842.0,-13.595432534641835,855.5954325346419,False
642.0,9.523437682994324,85.68397248013439,76.16053479714006,False,-13.881180843763374,-78.99645914825051,65.11527830448713,False,-3.873201042322137,-11.809781254802488,7.936580212480351,False,-0.0,-0.0772295496963124,0.0772295496963124,False,934.0,31.898319292588003,902.101680707412,False,172.0,-24.03320285784133,196.03320285784133,False,883.0,-22.741461636225843,905.7414616362258,False,476.0,-28.718754690343705,504.7187546903437,False,840.0,-58.310050110846085,898.3100501108461,False,650.0,-21.871577674254016,671.871577674254,False,804.0,-184.24878594137863,988.2487859413786,False,854.0,32.60660604345809,821.3933939565419,False,736.0,-203.3212835437949,939.3212835437948,False,842.0,-13.781555358918377,855.7815553589184,False
643.0,9.12690636188308,86.69813432556501,77.57122796368193,False,-14.580420397203769,-80.53767779197437,65.95725739477061,False,-4.3002916920092105,-13.030289691033062,8.729997999023851,False,0.5428825210125154,0.0498585337643504,0.493023987248165,False,934.0,31.69871128989802,902.301288710102,False,173.0,-23.153833061217345,196.1538330612173,False,885.0,-21.420925999431184,906.4209259994312,False,478.0,-26.74888180437194,504.74888180437193,False,840.0,-57.62782229605463,897.6278222960547,False,651.0,-20.087852441900388,671.0878524419004,False,803.0,-185.34837035518905,988.348370355189,False,855.0,33.58918109816091,821.4108189018391,False,735.0,-204.26713958381004,939.26713958381,False,842.0,-13.24193300631264,855.2419330063126,False
644.0,8.73209159006962,86.56636963754949,77.83427804747987,False,-15.19905631438078,-81.0273733851036,65.82831707072282,False,-5.191076512939446,-13.293961658415952,8.102885145476506,False,1.6256541974991023,-0.6239633829359548,2.249617580435057,False,934.0,31.47308179745756,902.5269182025424,False,174.0,-21.877722298499105,195.8777222984991,False,887.0,-19.91929067099589,906.919290670996,False,480.0,-24.202296766521908,504.2022967665219,False,840.0,-57.09546480611336,897.0954648061133,False,653.0,-18.13121486028009,671.1312148602801,False,804.0,-184.55932144940377,988.5593214494038,False,857.0,34.575371811107736,822.4246281888923,False,736.0,-203.43368893869743,939.4336889386974,False,843.0,-11.988022076270326,854.9880220762703,False
645.0,8.13010235415596,88.83086067209257,80.7007583179366,False,-16.38954033403479,-82.50414236027014,66.11460202623535,False,-7.517407341117206,-14.699601888949132,7.182194547831927,False,1.9508782332895576,-0.6950921275693815,2.6459703608589398,False,933.0,31.22667982488252,901.7733201751176,False,176.0,-20.20278556355032,196.20278556355032,False,889.0,-18.31826808203465,907.3182680820346,False,484.0,-21.191514352373147,505.19151435237313,False,839.0,-56.66576224149819,895.6657622414982,False,654.0,-16.044010933187234,670.0440109331872,False,807.0,-181.9791009459077,988.9791009459076,False,859.0,35.56676625023314,823.4332337497668,False,739.0,-200.91585308955152,939.9158530895515,False,846.0,-10.072202207676057,856.072202207676,False
646.0,7.715673563548395,88.75463573323165,81.03896216968326,False,-17.60763044810725,-84.28940686250036,66.68177641439311,False,-10.448550025030473,-16.335320324871873,5.8867702998414,False,3.510702381419861,-1.792826720800193,5.303529102220054,False,933.0,30.95632282887073,902.0436771711292,False,178.0,-18.131343432627723,196.1313434326277,False,891.0,-16.69384493849418,907.6938449384942,False,488.0,-17.84452992244402,505.844529922444,False,838.0,-56.28350887902534,894.2835088790254,False,655.0,-13.86303690172364,668.8630369017236,False,812.0,-177.74944960752566,989.7494496075255,False,862.0,36.551464656660606,825.4485353433394,False,743.0,-196.83942452589133,939.8394245258912,False,849.0,-7.583348138744103,856.5833481387441,False
647.0,7.486356639980629,88.72696997994329,81.24061333996266,False,-18.746900982783284,-85.71084667118097,66.96394568839769,False,-13.527636454795044,-18.017051726088653,4.489415271293609,False,3.838623600629433,-2.557491516844223,6.396115117473656,False,934.0,30.65142155871082,903.3485784412892,False,180.0,-15.672819882700404,195.6728198827004,False,893.0,-15.110570040288092,908.110570040288,False,492.0,-14.29788798636996,506.29788798637,False,837.0,-55.88926203300991,892.8892620330099,False,657.0,-11.619158734421177,668.6191587344211,False,818.0,-172.04723749270326,990.0472374927032,False,865.0,37.50741214954128,827.4925878504587,False,749.0,-191.35462753416044,940.3546275341604,False,854.0,-4.640051318608394,858.6400513186084,False
648.0,6.900328169277245,87.33699923393286,80.43667106465561,False,-19.898391286176647,-88.63607246839707,68.73768118222043,False,-16.885603781993296,-21.77176972573289,4.886165943739595,False,4.418620466989168,-2.8386967050954865,7.2573171720846545,False,933.0,30.2955322586567,902.7044677413433,False,182.0,-12.846382418363586,194.8463824183636,False,895.0,-13.61712553138662,908.6171255313866,False,496.0,-10.689263678489224,506.6892636784892,False,836.0,-55.42246717214741,891.4224671721474,False,659.0,-9.33736206227027,668.3373620622702,False,825.0,-165.0737901071238,990.0737901071238,False,868.0,38.40645111703282,829.5935488829672,False,756.0,-184.62888718536263,940.6288871853626,False,859.0,-1.3820379436099774,860.3820379436099,False
649.0,6.878632576501349,87.20729763428672,80.32866505778537,False,-20.633524252158228,0.0,20.633524252158228,False,-20.358065896023,-24.06563158055729,3.7075656845342913,False,3.8101584238396384,-3.1154795049199464,6.925637928759585,False,934.0,29.868252964524984,904.131747035475,False,185.0,-9.68322622550266,194.68322622550264,False,896.0,-12.243507176558271,908.2435071765584,False,500.0,-7.150082055956322,507.1500820559563,False,835.0,-54.823756552085584,889.8237565520856,False,662.0,-7.037191618314507,669.0371916183145,False,834.0,-157.0434627693487,991.0434627693488,False,870.0,39.218643089927006,830.781356910073,False,764.0,-176.83927137423098,940.839271374231,False,865.0,2.039537263070865,862.9604627369291,False
650.0,6.499346279654561,85.60129464500446,79.1019483653499,False,-20.43895591491304,-88.69804732742112,68.25909141250808,False,-22.10729336320633,-25.88352715514756,3.7762337919412303,False,1.6683374482933004,-5.88397043689119,7.55230788518449,False,933.0,29.347260590926687,903.6527394090732,False,188.0,-6.228224293123807,194.22822429312384,False,897.0,-10.99998626247102,907.999986262471,False,504.0,-3.7987012469716177,507.7987012469716,False,837.0,-54.03634671738895,891.0363467173889,False,665.0,-4.733533594152376,669.7335335941524,False,843.0,-148.17226211264662,991.1722621126466,False,871.0,39.91640045763548,831.0835995423645,False,771.0,-168.16506728471262,939.1650672847128,False,871.0,5.472169895711287,865.5278301042887,False
651.0,6.479018215871706,86.9059419410829,80.4269237252112,False,-19.495860513186248,-87.39743779750019,67.90157728431394,False,-22.9124487049576,-28.89735227308364,5.98490356812604,False,-0.5016606722960404,-5.710593137499643,5.208932465203603,False,933.0,28.71028674528361,904.2897132547164,False,192.0,-2.5407121937046804,194.54071219370468,False,897.0,-9.877861235623117,906.8778612356232,False,509.0,-0.7346419092271285,509.7346419092272,False,840.0,-53.00658640184049,893.0065864018405,False,670.0,-2.437689996901353,672.4376899969013,False,852.0,-138.66727761714972,990.6672776171496,False,871.0,40.47800598445653,830.5219940155434,False,779.0,-158.78091622272345,937.7809162227236,False,876.0,8.771699348000427,867.2283006519996,False
652.0,6.320290468657796,0.0,6.320290468657796,False,-18.11605167335585,-88.66778014613037,70.55172847277451,False,-23.098471263731653,-28.783217624801864,5.684746361070211,False,-1.271613153540656,-7.1412909165777165,5.8696777630370605,False,932.0,27.93685178786508,904.0631482121348,False,196.0,1.305754423519821,194.69424557648017,False,897.0,-8.851846770025896,905.851846770026,False,512.0,1.965738993921594,510.0342610060784,False,844.0,-51.68382027436336,895.6838202743634,False,674.0,-0.1586884026937885,674.1586884026938,False,861.0,-128.71759209014107,989.7175920901412,False,869.0,40.89017766663183,828.1098223333681,False,788.0,-148.8508639737195,936.8508639737196,False,877.0,11.81091775303594,865.1890822469641,False
653.0,6.037682521422896,88.3153156821037,82.27763316068081,False,-15.80854318463128,-87.33699923393286,71.52845604930158,False,-22.115635119368903,-32.49853986632871,10.38290474695981,False,-0.9172237593076602,-6.693316266723613,5.776092507415953,False,930.0,27.00961559619518,902.9903844038048,False,200.0,5.224745695468489,194.7752543045315,False,897.0,-7.883806531474302,904.8838065314744,False,512.0,4.251849740245017,507.748150259755,False,850.0,-50.01982221156784,900.0198222115679,False,678.0,2.095238420448452,675.9047615795515,False,871.0,-118.48719755466657,989.4871975546664,False,868.0,41.14944855426408,826.850551445736,False,800.0,-138.52359455605546,938.5235945560556,False,877.0,14.48651188530237,862.5134881146977,False
654.0,5.784738394736539,84.47245984834383,78.6877214536073,False,-14.194737612790872,-87.20729763428672,73.01256002149584,False,-22.152262839707987,-34.031917253922046,11.87965441421406,False,-0.1725771272388385,-5.995619093365903,5.8230419661270645,False,929.0,25.915255101010366,903.0847448989896,False,205.0,9.119388172638375,195.88061182736163,False,898.0,-6.927426305265185,904.9274263052652,False,511.0,6.099600423895941,504.90039957610406,False,855.0,-47.96810397632921,902.9681039763292,False,681.0,4.315081280507495,676.6849187194925,False,881.0,-108.11026537165236,989.1102653716524,False,867.0,41.26226301440356,825.7377369855965,False,811.0,-127.92901185944416,938.929011859444,False,877.0,16.723917218459107,860.2760827815409,False
655.0,5.691745842286985,80.21759296819272,74.52584712590573,False,-12.775466982759529,-88.56790381583535,75.79243683307583,False,-22.588984842014128,-35.37568320391645,12.786698361902324,False,0.8829277588356206,-7.065499881818411,7.948427640654032,False,928.0,24.64483707382166,903.3551629261784,False,209.0,12.885766789305196,196.1142332106948,False,898.0,-5.933355872516492,903.9333558725164,False,510.0,7.510284004055646,502.4897159959444,False,859.0,-45.48341539664662,904.4834153966466,False,682.0,6.489485546689807,675.5105144533102,False,891.0,-97.6889224795145,988.6889224795144,False,867.0,41.24382808752996,825.75617191247,False,821.0,-117.17622537068492,938.176225370685,False,878.0,18.479853103083656,859.5201468969163,False
656.0,5.367736847156121,73.49563861824498,68.12790177108886,False,-12.920750335831531,0.0,12.920750335831531,False,-25.35167241211932,-36.25383773744477,10.902165325325448,False,3.3730339476700664,-4.561246137436797,7.934280085106863,False,927.0,23.19371344988357,903.8062865501164,False,213.0,16.417098424613233,196.5829015753868,False,899.0,-4.854326320940936,903.8543263209408,False,511.0,8.50775729904221,502.4922427009578,False,860.0,-42.521719602407096,902.5217196024072,False,681.0,8.603294120359429,672.3967058796405,False,901.0,-87.2934863606032,988.2934863606032,False,867.0,41.115886612972695,825.8841133870274,False,832.0,-106.35289215762414,938.3528921576242,False,878.0,19.74250686505448,858.2574931349455,False
657.0,4.635463426902695,67.38013505195957,62.74467162505688,False,-13.71481189187844,-88.40885972880542,74.69404783692698,False,-29.048096684931977,-37.4443726275523,8.39627594262032,False,5.325304991612214,-4.495686386867291,9.820991378479505,False,925.0,21.56101938070492,903.4389806192952,False,217.0,19.6084073560117,197.3915926439883,False,901.0,-3.64977495825228,904.6497749582522,False,513.0,9.134207032310794,503.8657929676892,False,860.0,-39.04085609688609,899.040856096886,False,681.0,10.636324924147448,670.3636750758526,False,911.0,-76.9649262904995,987.9649262904996,False,867.0,40.90368477109443,826.0963152289056,False,843.0,-95.525775868143,938.525775868143,False,879.0,20.52952356812788,858.4704764318722,False
658.0,3.878524502847637,58.240519915187214,54.36199541233957,False,-14.845452082083828,-84.8055710922652,69.96011901018137,False,-33.188433440629666,-36.89473326609743,3.706299825467767,False,7.51997013233877,0.1019496780155861,7.418020454323184,False,923.0,19.74889572162265,903.2511042783774,False,219.0,22.36138568446519,196.6386143155348,False,903.0,-2.28957864891679,905.2895786489167,False,514.0,9.444888527357127,504.55511147264286,False,859.0,-35.00200457725894,894.002004577259,False,680.0,12.562511021916634,667.4374889780834,False,921.0,-66.7191622999566,987.7191622999566,False,867.0,40.6324806329503,826.3675193670497,False,853.0,-84.74231158686585,937.742311586866,False,880.0,20.884120369000208,859.1158796309998,False
659.0,2.9406914687866497,48.576334374997344,45.63564290621069,False,-14.995079129175997,-80.53767779197437,65.54259866279838,False,-35.991071481058384,-35.537677791974374,0.4533936890840095,False,10.988012550441042,3.0127875041833363,7.975225046257705,False,920.0,17.761583602535065,902.2384163974648,False,222.0,24.58910151678701,197.41089848321295,False,905.0,-0.7566001246931758,905.7566001246933,False,514.0,9.502292130683315,504.4977078693167,False,860.0,-30.37194604158472,890.3719460415847,False,682.0,14.34952620121568,667.6504737987843,False,931.0,-56.55269772181783,987.5526977218178,False,867.0,40.32397609342638,826.6760239065736,False,863.0,-74.03291784601149,937.0329178460116,False,879.0,20.86976673885047,858.1302332611496,False
660.0,2.157382509297921,41.423665625002656,39.26628311570474,False,-13.799485396019362,-76.50426671920418,62.70478132318482,False,-36.35262392293015,-35.31834155349455,1.0342823694356014,False,12.545158725469465,6.993904954154587,5.551253771314878,False,918.0,15.60454667816049,902.3954533218396,False,222.0,26.22022601480229,195.7797739851977,False,907.0,0.9521206149926944,906.0478793850071,False,514.0,9.370220533193574,504.6297794668064,False,865.0,-25.125999113882347,890.1259991138824,False,685.0,15.959000131970532,669.0409998680294,False,941.0,-46.4490138859857,987.4490138859856,False,868.0,39.99305035134664,828.0069496486534,False,873.0,-63.41377640016636,936.4137764001664,False,880.0,20.5639461808916,859.4360538191085,False
661.0,0.9843667030548192,31.42956561483853,30.445198911783717,False,-12.946509515636944,-69.14554196042165,56.19903244478471,False,-37.17425483359111,-31.451301493732476,5.722953339858631,False,13.404734091747072,12.204851987098593,1.1998821046484789,False,915.0,13.28376614834227,901.7162338516578,False,223.0,27.20248641910012,195.79751358089987,False,910.0,2.825559461684865,907.1744405383153,False,514.0,9.108248156451207,504.8917518435488,False,870.0,-19.251402827970576,889.2514028279705,False,688.0,17.347394202578414,670.6526057974215,False,951.0,-36.38513966796511,987.3851396679652,False,868.0,39.64513127160113,828.3548687283989,False,883.0,-52.88980650574625,935.8898065057464,False,881.0,20.0515387183609,860.9484612816391,False
662.0,0.3951370425070913,17.52556837372286,17.130431331215767,False,-10.93381678575576,-57.9946167919165,47.06080000616074,False,-35.933086216576186,-24.304549265936718,11.628536950639468,False,14.17625820461329,17.65012421993012,3.4738660153168297,False,914.0,10.805326198756278,903.1946738012438,False,224.0,27.505112380584336,196.4948876194157,False,912.0,4.840180380250504,907.1598196197494,False,514.0,8.766984458848777,505.2330155411513,False,878.0,-12.750834594143631,890.7508345941436,False,690.0,18.467563028389183,671.5324369716108,False,961.0,-26.33784281846584,987.3378428184658,False,868.0,39.27446760447472,828.7255323955253,False,893.0,-42.45759087900126,935.4575908790011,False,881.0,19.418338916793942,861.5816610832061,False
663.0,-0.3951370425070913,6.009005957494535,6.404143000001627,False,-8.721697797981744,-45.0,36.27830220201825,False,-33.984796302480845,-14.931417178137536,19.05337912434331,False,14.282448494325578,21.27160892404747,6.989160429721892,False,912.0,8.175366444888931,903.8246335551112,False,224.0,27.12012180420296,196.87987819579703,False,914.0,6.962461854006752,907.0375381459932,False,514.0,8.384482171066917,505.6155178289331,False,887.0,-5.645702730884239,892.6457027308843,False,690.0,19.27097069189366,670.7290293081063,False,971.0,-16.288968660952175,987.2889686609522,False,868.0,38.863469057588006,829.136530942412,False,904.0,-32.1080605320482,936.1080605320482,False,881.0,18.745158632017613,862.2548413679824,False
664.0,-1.5747450657529112,-11.888658039627998,10.313912973875087,False,-6.446755379104551,-30.256437163529263,23.80968178442471,False,-31.96062580663877,-7.422782985611775,24.537842821026995,False,13.711436219750697,30.29644817623844,16.58501195648774,False,909.0,5.400427985229693,903.5995720147704,False,223.0,26.06238276256704,196.93761723743296,False,917.0,9.1521604380754,907.8478395619246,False,514.0,7.984027113614885,506.0159728863851,False,897.0,2.0211583172984087,894.9788416827016,False,691.0,19.7104700053318,671.2895299946682,False,981.0,-6.229565596979774,987.2295655969798,False,867.0,38.38317325033468,828.6168267496653,False,914.0,-21.828808883242544,935.8288088832426,False,881.0,18.10286749398721,862.8971325060128,False
665.0,-2.353296866108199,-27.89727103094763,25.54397416483943,False,-3.5165474963354915,-4.763641690726144,1.2470941943906522,False,-29.294978358524645,-16.486863816407066,12.80811454211758,False,14.797780852015665,33.757474294308096,18.959693442292437,False,906.0,2.4881663939852463,903.5118336060148,False,221.0,24.36848180852437,196.63151819147564,False,918.0,11.365936585893534,906.6340634141064,False,513.0,7.573427794289325,505.4265722057106,False,907.0,10.183734556729735,896.8162654432703,False,692.0,19.74349361039371,672.2565063896063,False,992.0,3.837425982592523,988.1625740174076,False,868.0,37.7947897910054,830.2052102089946,False,925.0,-11.605974421583602,936.6059744215836,False,881.0,17.548609717474914,863.451390282525,False
666.0,-3.2981429936844147,-40.91438322002513,37.61624022634072,False,-0.9548412538723547,22.61986494804042,23.57470620191277,False,-26.990616220748848,-38.14397594479468,11.153359724045837,False,14.23334075909311,39.48386880468709,25.25052804559398,False,903.0,-0.5516456895718423,903.5516456895718,False,218.0,22.09451798325877,195.90548201674125,False,920.0,13.56094921843931,906.4390507815608,False,513.0,7.145800344214832,505.8541996557852,False,917.0,18.75230266521574,898.2476973347842,False,693.0,19.335454027743904,673.6645459722561,False,1002.0,13.895997699270566,988.1040023007296,False,867.0,37.05217263904552,829.9478273609545,False,935.0,-1.4256979852655605,936.4256979852656,False,881.0,17.123315953825323,863.8766840461747,False
667.0,-4.236394799058849,-54.16234704572172,49.92595224666287,False,1.2730300200569502,45.0,43.72696997994305,False,-25.027987175762178,-57.52880770915151,32.50082053338933,False,13.681694902388116,40.60129464500447,26.91959974261636,False,900.0,-3.705946218189174,903.7059462181892,False,215.0,19.313018338072617,195.68698166192735,False,922.0,15.698046221334607,906.3019537786654,False,512.0,6.681727114868644,505.31827288513136,False,926.0,27.614314519263296,898.3856854807367,False,692.0,18.46311185805741,673.5368881419425,False,1012.0,23.917343045319463,988.0826569546804,False,866.0,36.10499146314406,829.8950085368559,False,945.0,8.724781906355592,936.2752180936444,False,881.0,16.850515357140942,864.1494846428591,False
668.0,-4.986333771235535,-66.5014343240479,61.51510055281237,False,3.536253388521798,59.93141717813756,56.39516378961576,False,-23.02879778855629,-69.93939697957889,46.9105991910226,False,12.93805631718645,40.186449106293466,27.24839278910701,False,897.0,-6.957191144327003,903.957191144327,False,213.0,16.109228471060074,196.89077152893992,False,923.0,17.744234897669564,905.2557651023304,False,511.0,6.152563979670823,504.8474360203292,False,934.0,36.63677588137259,897.3632241186274,False,689.0,17.117652017266163,671.8823479827338,False,1022.0,33.86137904655224,988.1386209534478,False,865.0,34.902317418148684,830.0976825818514,False,956.0,18.85629030476104,937.143709695239,False,881.0,16.73635550723776,864.2636444927623,False
669.0,-5.860827547736017,-76.42956561483851,70.56873806710249,False,5.486156425004285,68.96248897457819,63.47633254957391,False,-21.46602250622459,-75.30268072048808,53.83665821426349,False,12.50814320673672,42.23614262908743,29.727999422350717,False,894.0,-10.282304612009694,904.2823046120096,False,208.0,12.57706582812045,195.42293417187955,False,925.0,19.67420284884049,905.3257971511596,False,510.0,5.524589042001744,504.47541095799824,False,942.0,45.67007878151696,896.329921218483,False,687.0,15.307210162414782,671.6927898375852,False,1032.0,43.679225680870985,988.320774319129,False,864.0,33.39631234446893,830.6036876555311,False,966.0,28.977006020516445,937.0229939794835,False,881.0,16.77066309566675,864.2293369043332,False
670.0,-6.731634706462997,-83.29016319224306,76.55852848578006,False,7.529926777687556,74.74488129694222,67.21495451925468,False,-19.80243271448012,-77.92471141680646,58.12227870232634,False,11.038312035568763,43.79510389101774,32.756791855448974,False,890.0,-13.65193076452,903.65193076452,False,205.0,8.815031911565448,196.18496808843452,False,926.0,21.470766765324186,904.5292332346758,False,510.0,4.763629089471666,505.2363709105283,False,949.0,54.55312759952191,894.4468724004781,False,684.0,13.05861617641937,670.9413838235806,False,1041.0,53.3162837114364,987.6837162885636,False,862.0,31.545713570882725,830.4542864291172,False,976.0,39.09175232932064,936.9082476706792,False,881.0,16.928829879634797,864.0711701203652,False
671.0,-7.606867771971857,-88.56790381583535,80.96103604386349,False,9.19358224861302,80.07375449334829,70.88017224473526,False,-18.895608995662545,-83.08654199753164,64.1909330018691,False,10.184743738027407,39.69660245317813,29.511858715150723,False,887.0,-17.030124303264078,904.030124303264,False,201.0,4.922362019937608,196.0776379800624,False,928.0,23.12424354207604,904.875756457924,False,508.0,3.839772672032011,504.160227327968,False,956.0,63.11948979287408,892.8805102071259,False,681.0,10.418167323946486,670.5818326760535,False,1051.0,62.71552521030189,988.2844747896982,False,859.0,29.3188371869932,829.6811628130068,False,986.0,49.201179901100765,936.7988200988992,False,880.0,17.174286685672605,862.8257133143273,False
